global_id,ObjectName,AdmArea,District,Address,Photo,Email,WebSite,HelpPhone,Longitude,Latitude
904452107,"Теннисные корты Российского государственного университета физической культуры, спорта, молодёжи и туризма",Восточный административный округ,район Измайлово,"Сиреневый бульвар, дом 4, строение 12",7ff013f0-5857-4335-82d3-562e60724379,,www.sportedu.ru,(495) 961-31-11,37.766217276,55.799536238
904452211,Дворец спорта «Мегаспорт» им. А.В. Тарасова,Северный административный округ,Хорошёвский район,"Ходынский бульвар, дом 3",48c2d2cf-e3ac-4f5d-b89b-ee7093f0e51e,megasport@mossport.ru,megasport.mossport.ru,(495) 643-18-25,37.53985829,55.786588048
904452213,Ледовый дворец «Сокольники»,Восточный административный округ,район Сокольники,"улица Сокольнический Вал, дом 1Б",a62d99b2-b465-4df4-80b8-181157dc33f1,welcome_ldsokolniki@mail.ru,ld-sokolniki.ru,(968) 681-51-23,37.671579588,55.793118919
904452215,Спортивный комплекс образовательного учреждения,Юго-Западный административный округ,район Южное Бутово,"Скобелевская улица, дом 28",95fd8973-7cef-41e5-ad9d-4795a4a3c65e,1065@edu.mos.ru,schuz1065.mskobr.ru,(495) 743-16-45,37.553956992,55.544944914
904452216,Ледовый дворец «Сокольники»,Восточный административный округ,район Сокольники,"улица Сокольнический Вал, дом 1Б",d5ecd3bd-e648-476c-9208-61cf862f319d,welcome_ldsokolniki@mail.ru,ld-sokolniki.ru,(968) 681-51-23,37.671845267,55.792761952
904452224,Территориальное управление «Сокольники» ул. Короленко,Восточный административный округ,район Сокольники,"улица Короленко, дом 7, корпус 3",390edbdc-49b8-49bc-b418-5841f4c1ff33,gu_sokolniki@bk.ru,mossovet.mos.ru/about/structure/territorialnoe_upravlenie_sokolniki,(499) 268-53-03,37.694604778,55.795824699
904452236,"Многофункциональный спортивный комплекс «Формула воды», ул. Ибрагимова",Восточный административный округ,район Соколиная Гора,"улица Ибрагимова, дом 32",c455c8e0-df58-488c-a2ed-dba10afcae3b,mso@mos.ru,mso.mossport.ru/,(495) 681-01-48,37.731041222,55.788582954
904452244,"Многофункциональный спортивный комплекс «Формула воды», ул. Ибрагимова",Восточный административный округ,район Соколиная Гора,"улица Ибрагимова, дом 32",a000b04c-4f24-45b5-8304-8427e9903518,mso@mos.ru,mso.mossport.ru/,(495) 681-01-48,37.730515509,55.788584465
904452246,Фитнес-клуб «Москоу Фит»,Восточный административный округ,район Соколиная Гора,"Большая Семёновская улица, дом 11, строение 1",8546a27c-9dd8-45ad-89bc-3374f41080b6,support@moscowfit24.ru,www.moscowfit24.ru/,(499) 379-37-99,37.703683,55.782833
904452248,Фитнес-клуб «Москоу Фит»,Восточный административный округ,район Соколиная Гора,"Большая Семёновская улица, дом 11, строение 1",06ff9980-5632-40e2-8703-8ed79e11b62f,support@moscowfit24.ru,www.moscowfit24.ru/,(499) 379-37-99,37.703683,55.782833
904452250,Фитнес-клуб «Москоу Фит»,Восточный административный округ,район Соколиная Гора,"Большая Семёновская улица, дом 11, строение 1",0ccf9051-fcaf-442b-80bd-4f5445382542,support@moscowfit24.ru,www.moscowfit24.ru/,(499) 379-37-99,37.703683,55.782833
904452251,Спортивно-оздоровительный центр «Юность Москвы»,Северный административный округ,район Беговой,"Ленинградский проспект, дом 31А, строение 1",299ef59a-8ad9-4857-9221-ab07b086da36,yum@mossport.ru,yum.mossport.ru,(495) 612-23-92,37.559268973,55.783953573
904452257,Олимпийский центр синхронного плавания,Южный административный округ,Даниловский район,"Автозаводская улица, дом 23А, корпус 4",d241bae7-2fed-497f-a200-11f71e89a20c,mso@mos.ru,mso.mossport.ru,(495) 681-01-48,37.64723289,55.701713546
904452259,Олимпийский центр синхронного плавания,Южный административный округ,Даниловский район,"Автозаводская улица, дом 23А, корпус 4",b6865b42-ace6-4f00-a454-e94d83e51ce5,mso@mos.ru,mso.mossport.ru,(495) 681-01-48,37.647544026,55.701571168
904452261,Досуговый центр «Инби»,Северо-Восточный административный округ,район Марьина Роща,"площадь Борьбы, дом 13А, строение 1",e82dfc58-f7dc-4ce7-95d6-748da8ab1c18,inbi@inbi.ru,www.inbi.ru,(495) 684-44-20,37.605633945,55.786125851
904452263,Досуговый центр «Инби»,Северо-Восточный административный округ,район Марьина Роща,"площадь Борьбы, дом 13А, строение 1",9288afa9-dad5-4d58-a8ff-b0e2bbc8b266,inbi@inbi.ru,www.inbi.ru,(495) 684-44-20,37.605722451,55.786098081
904452265,Спортивный комплекс дошкольного образовательного учреждения,Юго-Западный административный округ,Ломоносовский район,"улица Крупской, дом 12Б",0c720918-4f82-4ea1-8809-6aa7cea9fc04,sk1708@edu.mos.ru,sch1708uz.mskobr.ru,(499) 131-85-91,37.527081618,55.685830327
904452266,"Клуб «Юго-Восток», ул. Пруд-Ключики",Юго-Восточный административный округ,район Лефортово,"улица Пруд-Ключики, дом 3",6f9ff2f6-583c-49d7-a30d-9f657328239e,info@gbuuv.ru,gbu-ugovostok.ru,(495) 362-17-08,37.720792679,55.748999094
904452268,Спортивный комплекс образовательного учреждения,Центральный административный округ,Мещанский район,"проспект Мира, дом 50",0198d90c-b3d4-4c94-8477-e3ac01e29757,2107@edu.mos.ru,sch2107.mskobr.ru,(495) 680-07-44,37.634572205,55.782348134
904452270,Спортивный комплекс образовательного учреждения,Юго-Западный административный округ,Гагаринский район,"Университетский проспект, дом 7",4b3c972f-c8b7-4ba3-80f4-b21f5445d477,2086@edu.mos.ru,sch2086uz.mskobr.ru,(495) 938-00-25,37.548963136,55.695489411
904452272,Спортивный комплекс образовательного учреждения,Западный административный округ,Можайский район,"улица Ращупкина, дом 3",92c97357-3dd0-4f67-9054-94c2dc7ca103,zkno@edu.mos.ru,zkno.mskobr.ru,(495) 446-34-73,37.444120166,55.724610666
904452274,Спортивный комплекс образовательного учреждения,Западный административный округ,район Дорогомилово,"Студенческая улица, дом 24",c95f2e38-0f06-4113-99dd-909e62095141,1465@edu.mos.ru,sch1465.mskobr.ru,(499) 240-51-63,37.546944729,55.742941737
904452276,Спортивный комплекс образовательного учреждения,Западный административный округ,район Крылатское,"улица Крылатские Холмы, дом 45, корпус 1",a327808f-62e4-4957-b20b-48864e2ae6c4,1371@edu.mos.ru,sch1371z.mskobr.ru,(495) 413-25-74,37.411492409,55.762323883
904452278,Спортивный комплекс образовательного учреждения,Западный административный округ,район Дорогомилово,"Студенческая улица, дом 24",e28c1a03-291f-473f-85e5-c1415e650299,1465@edu.mos.ru,sch1465.mskobr.ru,(499) 240-51-63,37.546944729,55.742941737
904452280,Спортивный комплекс образовательного учреждения,Юго-Восточный административный округ,район Некрасовка,"1-я Вольская улица, дом 5",3bfa0977-99e5-4ea8-86ee-6f303c7d2db9,2089@edu.mos.ru,sch2089uv.mskobr.ru,(495) 706-90-97,37.918630492,55.684444122
904452283,Спортивный комплекс Академии Государственной противопожарной службы МЧС РФ,Северо-Восточный административный округ,Алексеевский район,"улица Бориса Галушкина, дом 4, строение 3",36747f53-9145-472a-9613-0872399ee1ab,info@academygps.ru,academygps.ru/,(495) 617-27-27,37.649302613,55.824455807
904452285,Спортивный комплекс образовательного учреждения,Юго-Западный административный округ,Ломоносовский район,"улица Марии Ульяновой, дом 6",713f5080-64c2-4e91-b702-66fcbed4a4c8,sch119@yandex.ru,sch7uz.mskobr.ru,(499) 138-03-58,37.521877485,55.677520112
904452290,Спортивный комплекс образовательного учреждения,Юго-Западный административный округ,район Северное Бутово,"Старокачаловская улица, дом 22",61ff5d10-94ab-4d09-8967-fa39039a2eea,1945@edu.mos.ru,sch1945uz.mskobr.ru,(495) 713-68-63,37.584118135,55.570286557
904452292,Спортивный комплекс образовательного учреждения,Юго-Западный административный округ,район Северное Бутово,"Старокачаловская улица, дом 22",bba1d416-a0cd-4fd0-bdc2-41dfe5baa838,1945@edu.mos.ru,sch1945uz.mskobr.ru,(495) 713-68-63,37.585067114,55.570060367
904452294,Спортивный комплекс образовательного учреждения,Восточный административный округ,район Перово,"Зелёный проспект, дом 59",fdc3d747-0638-4331-afde-9c5b68c68027,1798@edu.mos.ru,1798.mskobr.ru,(495) 302-81-15,37.804418653,55.753943622
904452296,Спортивный комплекс образовательного учреждения,Северо-Восточный административный округ,Ярославский район,"Ярославское шоссе, дом 147",60b5db46-1fc9-4188-b2a1-025d8c18c4e1,760@edu.mos.ru,schsv760.mskobr.ru,(499) 182-56-10,37.720050321,55.88112372
904452302,Спортивный комплекс образовательного учреждения,Юго-Западный административный округ,Гагаринский район,"Ломоносовский проспект, дом 4, корпус 3",32687693-b2d0-4af1-8184-20228536b745,spo-39@edu.mos.ru,spo39.mskobr.ru,(499) 134-40-17,37.550955829,55.687744393
904453255,Спортивный комплекс образовательного учреждения,Северный административный округ,район Левобережный,"Смольная улица, дом 75",50cbbca7-30ae-4da0-bed9-20b629ac1b45,158@edu.mos.ru,sch158s.mskobr.ru,(499) 457-33-51,37.468066408,55.873168471
904453261,Спортивный комплекс образовательного учреждения,Южный административный округ,район Зябликово,"Кустанайская улица, дом 10, корпус 2",2e878e1e-dd57-4c94-b19b-cf98b4b63749,2116@edu.mos.ru,sch2116.mskobr.ru,(495) 344-00-00,37.752176544,55.617723359
904453268,Спортивный зал МБУ «Сосенский центр спорта»,Новомосковский административный округ,поселение Сосенское,"поселение Сосенское, посёлок Коммунарка, Бачуринская улица, дом 9А, корпус 1, строение 1",747d1e09-1960-4d50-96ec-9f83ee1df6cc,mu.scs@yandex.ru,cs-sosensky.ru,(495) 817-60-29,37.483319,55.579648
904453272,Спортивный комплекс образовательного учреждения,Юго-Западный административный округ,район Зюзино,"Сивашская улица, дом 2, корпус 1",073e8c91-2db5-4b11-b681-21c4434c8e73,1279@edu.mos.ru,sch1279.mskobr.ru,(499) 317-16-27,37.606444583,55.660535382
904453276,Спортивный комплекс образовательного учреждения,Северо-Восточный административный округ,Алтуфьевский район,"Стандартная улица, дом 4А",86973b6f-203b-42e4-87b9-93d77dbd5c10,spo-9@edu.mos.ru,kat-9.mskobr.ru,(499) 480-65-00,37.572160322,55.882820987
904453279,Спортивный комплекс образовательного учреждения,Западный административный округ,район Ново-Переделкино,"Приречная улица, дом 3",90d5f2cf-b9a6-499f-8dc2-deee17b4f3b3,1596@edu.mos.ru,gym1596.mskobr.ru,(495) 733-56-73,37.372027673,55.642629148
904453281,Спортивный комплекс образовательного учреждения,Западный административный округ,район Ново-Переделкино,"Приречная улица, дом 3",ff4fb208-18cf-46ae-9aa7-b721943e2500,1596@edu.mos.ru,gym1596.mskobr.ru,(495) 733-56-73,37.372027673,55.642829387
904453284,Спортивный комплекс образовательного учреждения,Западный административный округ,район Очаково-Матвеевское,"Большая Очаковская улица, дом 39, корпус 2",88538446-70c0-481b-8053-ffd09acc0f72,2025@edu.mos.ru,sch2025.mskobr.ru,(495) 437-27-23,37.447677092,55.675236076
904453287,Спортивный комплекс образовательного учреждения,Западный административный округ,район Солнцево,"Наро-Фоминская улица, дом 1",5a56368d-686a-4707-85d9-66ef55194947,alechina1000@mail.ru,sch1000.mskobr.ru,(495) 435-04-68,37.390462666,55.657709115
904453289,Спортивный комплекс образовательного учреждения,Троицкий административный округ,поселение Троицк,"город Троицк, микрорайон ""В"", дом 53",a2ed7a9c-8f11-450c-9ceb-ad8abfd2c65e,gymtr@edu.mos.ru,gymtroitska.mskobr.ru,(495) 851-40-64,37.299837157,55.490311132
904453292,Спортивный комплекс образовательного учреждения,Троицкий административный округ,поселение Троицк,"город Троицк, микрорайон ""В"", дом 53",cb91cd17-4e2b-4854-9633-ff9e3add8cdc,gymtr@edu.mos.ru,gymtroitska.mskobr.ru,(495) 851-40-64,37.29951261,55.490300471
904453294,Спортивный комплекс среднего профессионального образовательного учреждения,Северо-Западный административный округ,район Митино,"Митинская улица, дом 45, корпус 3",5ec3a5fa-2dfa-4511-99ca-f844faaae3dd,spo-18pk@edu.mos.ru,pk18.mskobr.ru,(495) 751-90-04,37.349849,55.850339
904453297,Спортивный комплекс образовательного учреждения,Восточный административный округ,район Северное Измайлово,"Сиреневый бульвар, дом 9",924aec56-fc08-469b-ad55-328884e276b0,2033@edu.mos.ru,sch2033v.mskobr.ru,(495) 652-02-30,37.776967796,55.803134849
904453299,Спортивный комплекс среднего профессионального образовательного учреждения,Северо-Западный административный округ,район Митино,"Митинская улица, дом 45, корпус 3",2b8954d4-d432-44e1-a544-6afe38390633,spo-18pk@edu.mos.ru,pk18.mskobr.ru,(495) 751-90-04,37.349538321,55.849943694
904453302,Спортивный комплекс среднего профессионального образовательного учреждения,Южный административный округ,Даниловский район,"2-й Павелецкий проезд, дом 4А",a2226595-94bb-4d0f-8914-78a7db272f1d,spo-32@edu.mos.ru,spo-32.mskobr.ru,(499) 235-13-80,37.645027325,55.713774561
904453307,Спортивный комплекс дошкольного образовательного учреждения,Северный административный округ,Хорошёвский район,"улица Зорге, дом 8",ebaf2e52-573a-433f-923e-e241a8f616b7,141@edu.mos.ru,sch141s.mskobr.ru,(499) 943-07-88,37.512702609,55.781123626
904453309,Спортивный комплекс образовательного учреждения,Центральный административный округ,Пресненский район,"Большой Козихинский переулок, дом 5, строение 2",a8b591bf-8204-43ac-ac19-fe62d5f4523d,2123@edu.mos.ru,2123.mskobr.ru,(495) 690-30-97,37.597108,55.762107
904453315,Спортивный комплекс дошкольного образовательного учреждения,Северный административный округ,район Аэропорт,"улица Академика Ильюшина, дом 16",bf619987-1c99-42f0-b3c9-f888d012ba12,itschool@edu.mos.ru,itschool.mskobr.ru/,(499) 152-59-31,37.547036402,55.806348148
904453319,Спортивный комплекс образовательного учреждения,Юго-Восточный административный округ,район Марьино,"Батайский проезд, дом 23",14aa7b2e-8183-4545-ab55-a54db3832570,maryno@edu.mos.ru,sch2110.mskobr.ru,(499) 357-72-11,37.720438,55.643343
904453321,Спортивный комплекс образовательного учреждения,Юго-Восточный административный округ,район Марьино,"Батайский проезд, дом 23",76fc5c16-2869-40ae-b273-4c4392d0aadb,maryno@edu.mos.ru,sch2110.mskobr.ru,(499) 357-72-11,37.720067855,55.643497727
904453323,Спортивный комплекс образовательного учреждения,Северо-Восточный административный округ,район Бибирево,"улица Плещеева, дом 26А",05665c9b-74cf-47b1-88be-16623c154b49,shmk-bibirevo@edu.mos.ru,sch-bibirevo.mskobr.ru,(499) 206-94-66,37.619637316,55.888195436
904453328,Спортивный комплекс образовательного учреждения,Восточный административный округ,район Ивановское,"улица Молостовых, дом 3, корпус 2",614a9708-cbb4-4867-ae3a-88cca171d738,spo-23@edu.mos.ru,kigm.mskobr.ru,(499) 169-93-67,37.835315571,55.762761733
904453330,Спортивный комплекс дошкольного образовательного учреждения,Юго-Западный административный округ,район Коньково,"улица Академика Капицы, дом 24А",f727bb8f-aff9-4445-ad7d-c4e55a607f7b,1273@edu.mos.ru,sch1273uz.mskobr.ru,(495) 420-15-00,37.522907562,55.62607071
904453333,Спортивный комплекс образовательного учреждения,Восточный административный округ,район Косино-Ухтомский,"Златоустовская улица, дом 3",b9c4899c-dabe-4a0e-96f2-0a0d333ca4bc,2036@edu.mos.ru,sch2036v.mskobr.ru/,(499) 797-34-12,37.865174,55.704069
904453338,Спортивный комплекс образовательного учреждения,Восточный административный округ,район Вешняки,"Кетчерская улица, дом 8Б",b09a3a6b-48d4-468c-b416-a848f1605482,veshsch@edu.mos.ru,veshsch.mskobr.ru,(495) 375-77-30,37.824895,55.74148
904453340,Спортивный комплекс образовательного учреждения,Восточный административный округ,район Косино-Ухтомский,"Златоустовская улица, дом 3",3b445fdd-8776-4d47-b5ee-84c40c87491b,2036@edu.mos.ru,sch2036v.mskobr.ru/,(499) 797-34-12,37.865528,55.704027
904453342,Спортивный комплекс дошкольного образовательного учреждения,Восточный административный округ,район Вешняки,"Кетчерская улица, дом 6А",24677e9b-0c89-4835-b343-a2d8f63c6e8a,veshsch@edu.mos.ru,veshsch.mskobr.ru,(495) 375-77-30,37.823727,55.7426
904453346,Спортивный комплекс образовательного учреждения,Северо-Западный административный округ,район Покровское-Стрешнево,"Большая Набережная улица, дом 23",775330c7-ea34-4299-b229-82e92cf7dea8,ladaevg@school830.ru,sch830sz.mskobr.ru/,(495) 198-58-59,37.459224685,55.833178393
904453445,Ледовый центр «Медведково»,Северо-Восточный административный округ,район Южное Медведково,"Заповедная улица, дом 5",c275abfc-5944-4466-8c2e-7381cb95ca04,mmpa@mossport.ru,mmpa.mossport.ru,(499) 186-17-01,37.634429169,55.866227889
904453447,Ледовый дворец «Медведково»,Северо-Восточный административный округ,район Южное Медведково,"Заповедная улица, дом 3",e660b85c-3d53-4e7f-8552-97856e0fe948,mmpa@mossport.ru,mmpa.mossport.ru,(499) 477-82-81,37.633323572,55.866378258
904453450,Фитнес-клуб «Фитнес Лэнд»,Северо-Восточный административный округ,Лосиноостровский район,"Анадырский проезд, дом 63А",dd326528-fbff-4744-84ff-3fabf7fda4e8,fitneslandlos@mail.ru,fitnes-land.ru/kluby/moose,(495) 664-30-42,37.708657898,55.880351461
904453456,Фитнес-клуб «Гранат»,Северо-Восточный административный округ,Лосиноостровский район,"Тайнинская улица, дом 20",c44a4beb-b0e4-4bd8-beab-ce500698aa3a,sokgranat@mail.ru,sokgranat.ru,(495) 474-00-32,37.685817644,55.882510212
904453460,Спортивный комплекс образовательного учреждения,Северо-Восточный административный округ,Бабушкинский район,"Ленская улица, дом 6",5598136d-4e37-4bbc-b306-16820de274ac,281@edu.mos.ru,sch281sv-new.mskobr.ru,(495) 471-28-55,37.670633597,55.86663501
904453462,Женская фитнес студия «ЛедиФерст»,Северо-Восточный административный округ,район Ростокино,"проспект Мира, дом 188Б, корпус 3",b489dc7e-fe69-477d-b92d-48a185aa54d3,info@mylady1st.ru,lady1st.ru,(916) 633-97-29,37.658338,55.835483
904453464,Автономная некоммерческая организация по организации досуга населения «Учебный центр «Образование»,Северо-Восточный административный округ,Алексеевский район,"улица Кибальчича, дом 8",1ddbdc1f-fd1c-4cb0-87ac-f415c8d3afc4,obraz12015@yandex.ru,alekseevsky.mos.ru,(962) 938-21-60,37.650958294,55.81572312
904453469,Спортивный комплекс образовательного учреждения,Зеленоградский административный округ,район Силино,"город Зеленоград, корпус 1128",052bdd42-b283-48e1-b72c-c2562d2e3400,853@edu.mos.ru,sch853zg.mskobr.ru,(499) 731-55-51,37.177377924,55.998501706
904453471,Спортивный комплекс образовательного учреждения,Северный административный округ,район Коптево,"Большая Академическая улица, дом 77А",fac672ff-b315-4993-a5ef-e4a5c1b10fbd,1223@edu.mos.ru,sch1223s.mskobr.ru,(499) 154-63-31,37.553544407,55.844583732
904453473,Спортивный комплекс образовательного учреждения,Северный административный округ,Головинский район,"3-й Лихачёвский переулок, дом 2А",51782b1d-6db9-4bbe-98a9-b8eeda99ea00,648@edu.mos.ru,sch648.mskobr.ru/,(499) 154-02-39,37.516280165,55.846825853
904453476,Фитнес-клуб «Философия фитнеса»,Северо-Восточный административный округ,Алексеевский район,"Зубарев переулок, дом 15, корпус 1",5eeece1a-8cda-48dd-a6a1-c0b18bf5420b,filosofitnes@gmail.com,filosofitnes.ru/,(967) 005-11-00,37.642795555,55.811411327
904453478,Спортивный комплекс образовательного учреждения,Юго-Западный административный округ,район Тёплый Стан,"улица Тёплый Стан, дом 13, корпус 3",55155c8e-eb98-4f0f-88ef-55ae765cf0bc,1532@edu.mos.ru,sch1532uz.mskobr.ru/,(495) 338-68-44,37.491500548,55.622589746
904453480,Спортивный комплекс образовательного учреждения,Восточный административный округ,район Вешняки,"аллея Жемчуговой, дом 7",a478c88b-36f9-422e-8daa-3fe415ef07bf,veshsch@edu.mos.ru,veshsch.mskobr.ru,(495) 370-51-00,37.82726703,55.733196247
904453485,Спортивный комплекс образовательного учреждения,Восточный административный округ,район Вешняки,"аллея Жемчуговой, дом 7",14695143-0216-4a96-8745-ce4f754ec4f9,veshsch@edu.mos.ru,veshsch.mskobr.ru,(495) 370-51-00,37.82726703,55.733196247
904453487,Спортивный комплекс дошкольного образовательного учреждения,Северный административный округ,район Аэропорт,"Шебашёвский проезд, дом 8, корпус 2",f1d6220c-caf6-45e2-ba04-c611fd11b735,itschool@edu.mos.ru,itschool.mskobr.ru,(499) 152-59-31,37.532898729,55.806435294
904453489,Спортивный комплекс образовательного учреждения,Северный административный округ,район Беговой,"улица Нижняя Масловка, дом 5, корпус 4",4afa99d8-aa6e-4d93-adbf-49731917638f,1570@edu.mos.ru,gym1570s.mskobr.ru,(495) 612-71-81,37.583754377,55.790822019
904453491,Спортивный комплекс дошкольного образовательного учреждения,Северный административный округ,район Аэропорт,"Петровско-Разумовская аллея, дом 24А",9b3fef30-1c85-48e6-bc5a-9ea2fc041140,1575@edu.mos.ru,lyc1575.mskobr.ru,(499) 151-99-82,37.554793924,55.797825102
904453493,Спортивный комплекс «Солнечный»,Западный административный округ,район Солнцево,"улица 50 лет Октября, дом 2Г",abc5818b-0075-49d7-9117-b51033655647,mso@mos.ru,mso.mossport.ru/,(495) 681-01-48,37.414653073,55.651884749
904453495,Спортивный комплекс «Чертаново» на ул. Кировоградская,Южный административный округ,район Чертаново Северное,"Кировоградская улица, дом 10А",9aa0da56-dd8f-455e-becc-48e0273324c7,mgfso@mossport.ru,mgfso.mossport.ru,(499) 242-84-44,37.60662625,55.626465306
904453497,Спортивный комплекс «Чертаново» на ул. Кировоградская,Южный административный округ,район Чертаново Северное,"Кировоградская улица, дом 10А",8fddd06f-ef57-4214-a0d2-1fff1df06c6b,mgfso@mossport.ru,mgfso.mossport.ru,(499) 242-84-44,37.60662625,55.626465306
904453499,Спортивный комплекс «Чертаново» на ул. Кировоградская,Южный административный округ,район Чертаново Северное,"Кировоградская улица, дом 10А",bfec647a-bf1e-4163-9520-9757f55eb037,mgfso@mossport.ru,mgfso.mossport.ru,(499) 242-84-44,37.60662625,55.626465306
904453501,Спортивный комплекс «Чертаново» на ул. Кировоградская,Южный административный округ,район Чертаново Северное,"Кировоградская улица, дом 10А",cbcd36a0-d4c7-46b6-b02d-8f569f2ec1cc,mgfso@mossport.ru,mgfso.mossport.ru,(499) 242-84-44,37.60662625,55.626465306
904453504,Спортивный комплекс «Орехово-Борисово»,Южный административный округ,район Зябликово,"Ореховый проезд, дом 43А",440ccd8f-738d-4291-ae27-4a84de4793d5,mso@mos.ru,mso.mossport.ru,(495) 681-01-48,37.730391886,55.614735844
904453506,Спортивный комплекс дошкольного образовательного учреждения,Восточный административный округ,район Северное Измайлово,"Щёлковское шоссе, дом 14А",dc0b30a5-60e8-4ec8-9e2c-b8ba2d05803b,2033@edu.mos.ru,sch2033v.mskobr.ru,(495) 652-02-30,37.771405187,55.806044212
904453521,Досуговый центр «Щукинец»,Северо-Западный административный округ,район Щукино,"Живописная улица, дом 30, корпус 1",3c33d9be-fc77-4d56-8de4-4f3e2634da3a,schukinec@mail.ru,schukinec.ru/_page_id=19.html,(499) 194-54-38,37.454979685,55.792211713
904453526,Спортивный комплекс «Чертаново» (мкр-н Северное Чертаново),Южный административный округ,район Чертаново Северное,"микрорайон Северное Чертаново, корпус 806",30c5ff76-8412-4d26-b46d-f707654eff39,mgfso@mossport.ru,mgfso.mossport.ru,(499) 242-84-44,37.595015994,55.635568142
904453528,Спортивный комплекс «Чертаново» (мкр-н Северное Чертаново),Южный административный округ,район Чертаново Северное,"микрорайон Северное Чертаново, корпус 806",b84780e2-4e6e-4a6b-9e15-0d572b2fd94b,mgfso@mossport.ru,mgfso.mossport.ru,(499) 242-84-44,37.594273023,55.635486212
904453530,Спортивный комплекс «Чертаново» (мкр-н Северное Чертаново),Южный административный округ,район Чертаново Северное,"микрорайон Северное Чертаново, корпус 806",29555dd9-87f2-40cc-b8d4-7c7d437014d3,mgfso@mossport.ru,mgfso.mossport.ru,(499) 242-84-44,37.594771913,55.635742624
904453532,Спортивный комплекс «Чертаново» (мкр-н Северное Чертаново),Южный административный округ,район Чертаново Северное,"микрорайон Северное Чертаново, корпус 806",44ffb5a8-5be6-41b9-9083-88e1def6407d,mgfso@mossport.ru,mgfso.mossport.ru,(499) 242-84-44,37.594373296,55.635323749
904453534,Спортивный комплекс «Чертаново» (мкр-н Северное Чертаново),Южный административный округ,район Чертаново Северное,"микрорайон Северное Чертаново, корпус 806",b34fcc08-7a2b-4125-8d4d-9e6f9ffedf27,mgfso@mossport.ru,mgfso.mossport.ru,(499) 242-84-44,37.594999901,55.635844277
904453536,Спортивный комплекс образовательного учреждения,Северный административный округ,Хорошёвский район,"Хорошёвское шоссе, дом 64А, строение 1",930e46b5-5584-4e2b-8cb4-e9ac0eba03ad,1288@edu.mos.ru,sch1288s.mskobr.ru,(495) 941-29-22,37.52911458,55.777604605
904453652,Спортивный комплекс «Измайлово»,Восточный административный округ,район Северное Измайлово,"11-я Парковая улица, дом 49",8120b5e7-77e0-4c5a-bdd9-047f1235f4ef,mgfso@mossport.ru,mgfso.mossport.ru,(499) 242-84-44,37.803526476,55.806113313
904453654,Спортивный комплекс «Борисово»,Южный административный округ,район Москворечье-Сабурово,"улица Борисовские Пруды, дом 29",811fe062-fbb0-4117-b413-44b517752ce1,mgfso@mossport.ru,mgfso.mossport.ru,(499) 242-84-44,37.72742062,55.636305441
904453657,"Спортивный комплекс «Юность», к.443",Зеленоградский административный округ,район Матушкино,"город Зеленоград, корпус 443",5b4f74ab-fb6c-4d80-b277-58db1b731827,mgfso@mossport.ru,mgfso.mossport.ru,(499) 735-59-30,37.206617224,55.993113699
904453659,Центр единоборств «Победа»,Северо-Восточный административный округ,район Свиблово,"улица Седова, дом 12А",45dfa9b4-47e9-403e-997a-8f0d61a107c9,mso@mos.ru,mso.mossport.ru,(495) 681-01-48,37.637799488,55.85327745
904453660,Спортивный комплекс «Борисово»,Южный административный округ,район Москворечье-Сабурово,"улица Борисовские Пруды, дом 29",ba391e81-765c-416f-b13f-9a6f2a1ddb08,mgfso@mossport.ru,mgfso.mossport.ru,(499) 242-84-44,37.726733974,55.636162823
904453667,Спортивный комплекс среднего профессионального образовательного учреждения,Центральный административный округ,район Замоскворечье,"Садовническая улица, дом 57А, строение 1",d79283df-6f8f-49f0-b9b3-9970ee7dfa9d,spo-4@edu.mos.ru,kmb-4.mskobr.ru,(499) 235-17-87,37.642013979,55.739422132
904453669,Фитнес-клуб «Фитнес Практика»,Западный административный округ,Можайский район,"улица Толбухина, дом 10, корпус 3",dc0bea73-58f2-4410-ae3e-af6303ed7e40,info@praktika.fit,praktika-molodezhnaya.ru,(495) 241-80-88,37.402835416,55.720885275
904453671,Физкультурно-оздоровительный комплекс «Кунцево»,Западный административный округ,Можайский район,"Можайское шоссе, дом 7, строение 1",eb57db6b-6093-400b-afc6-a1432945084f,info@sfok-kuntsevo.ru,yum.mossport.ru,(495) 651-99-86,37.438672973,55.719084517
904453673,Физкультурно-оздоровительный комплекс «Кунцево»,Западный административный округ,Можайский район,"Можайское шоссе, дом 7, строение 1",c22288db-5be0-42cd-999e-a2177efef09b,info@sfok-kuntsevo.ru,yum.mossport.ru,(495) 651-99-86,37.439265741,55.719230611
904453675,Фитнес-клуб «Пирамида»,Юго-Западный административный округ,Академический район,"улица Дмитрия Ульянова, дом 31",55c495ad-2afa-4121-a532-1f1beddfe757,info@piramida.club,piramida.club,(495) 128-89-69,37.585458055,55.684695469
904453679,Фитнес-клуб «Пирамида»,Юго-Западный административный округ,Академический район,"улица Дмитрия Ульянова, дом 31",7ae88c56-4cde-4b06-a2cb-1d366fa230f1,info@piramida.club,piramida.club,(495) 128-89-69,37.585458055,55.684695469
904453681,Физкультурно-оздоровительный комплекс «Кунцево»,Западный административный округ,Можайский район,"Можайское шоссе, дом 7, строение 1",833752a1-fcd6-467e-81dd-d8f725f100f7,info@sfok-kuntsevo.ru,yum.mossport.ru,(495) 651-99-86,37.439010932,55.719017294
